Year,Period,Site,Plot,Region,Month,Day,Date,n_throw,nplot,snail,presence,length
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,26,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,27,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,28,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,29,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,30,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,31,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,32,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,33,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,34,0,NA
2021,1,7,A,SRS,2,1,2021-02-01,7,2110,35,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,1,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,2,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,3,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,4,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,5,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,6,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,7,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,8,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,9,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,10,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,11,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,12,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,13,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,14,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,15,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,16,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,17,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,18,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,19,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,20,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,21,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,22,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,23,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,24,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,25,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,26,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,27,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,28,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,29,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,30,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,31,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,32,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,33,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,34,0,NA
2021,1,7,B,SRS,2,1,2021-02-01,7,2111,35,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,1,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,2,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,3,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,4,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,5,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,6,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,7,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,8,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,9,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,10,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,11,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,12,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,13,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,14,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,15,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,16,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,17,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,18,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,19,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,20,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,21,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,22,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,23,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,24,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,25,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,26,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,27,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,28,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,29,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,30,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,31,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,32,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,33,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,34,0,NA
2021,1,7,C,SRS,2,1,2021-02-01,7,2112,35,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,1,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,2,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,3,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,4,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,5,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,6,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,7,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,8,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,9,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,10,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,11,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,12,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,13,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,14,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,15,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,16,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,17,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,18,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,19,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,20,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,21,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,22,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,23,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,24,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,25,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,26,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,27,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,28,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,29,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,30,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,31,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,32,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,33,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,34,0,NA
2021,1,37,A,SRS,2,1,2021-02-01,7,2113,35,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,1,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,2,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,3,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,4,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,5,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,6,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,7,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,8,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,9,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,10,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,11,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,12,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,13,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,14,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,15,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,16,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,17,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,18,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,19,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,20,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,21,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,22,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,23,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,24,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,25,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,26,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,27,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,28,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,29,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,30,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,31,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,32,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,33,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,34,0,NA
2021,1,37,B,SRS,2,1,2021-02-01,7,2114,35,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,1,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,2,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,3,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,4,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,5,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,6,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,7,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,8,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,9,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,10,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,11,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,12,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,13,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,14,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,15,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,16,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,17,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,18,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,19,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,20,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,21,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,22,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,23,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,24,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,25,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,26,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,27,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,28,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,29,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,30,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,31,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,32,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,33,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,34,0,NA
2021,1,37,C,SRS,2,1,2021-02-01,7,2115,35,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,1,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,2,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,3,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,4,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,5,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,6,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,7,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,8,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,9,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,10,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,11,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,12,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,13,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,14,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,15,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,16,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,17,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,18,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,19,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,20,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,21,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,22,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,23,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,24,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,25,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,26,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,27,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,28,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,29,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,30,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,31,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,32,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,33,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,34,0,NA
2021,1,8,A,SRS,2,1,2021-02-01,7,2116,35,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,1,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,2,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,3,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,4,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,5,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,6,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,7,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,8,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,9,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,10,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,11,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,12,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,13,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,14,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,15,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,16,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,17,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,18,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,19,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,20,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,21,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,22,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,23,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,24,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,25,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,26,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,27,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,28,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,29,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,30,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,31,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,32,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,33,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,34,0,NA
2021,1,8,B,SRS,2,1,2021-02-01,7,2117,35,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,1,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,2,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,3,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,4,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,5,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,6,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,7,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,8,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,9,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,10,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,11,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,12,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,13,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,14,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,15,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,16,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,17,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,18,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,19,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,20,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,21,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,22,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,23,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,24,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,25,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,26,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,27,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,28,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,29,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,30,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,31,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,32,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,33,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,34,0,NA
2021,1,8,C,SRS,2,1,2021-02-01,7,2118,35,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,1,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,2,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,3,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,4,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,5,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,6,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,7,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,8,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,9,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,10,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,11,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,12,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,13,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,14,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,15,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,16,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,17,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,18,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,19,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,20,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,21,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,22,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,23,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,24,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,25,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,26,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,27,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,28,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,29,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,30,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,31,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,32,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,33,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,34,0,NA
2021,1,6,A,SRS,2,1,2021-02-01,7,2119,35,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,1,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,2,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,3,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,4,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,5,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,6,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,7,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,8,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,9,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,10,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,11,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,12,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,13,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,14,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,15,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,16,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,17,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,18,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,19,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,20,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,21,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,22,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,23,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,24,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,25,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,26,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,27,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,28,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,29,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,30,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,31,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,32,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,33,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,34,0,NA
2021,1,6,B,SRS,2,1,2021-02-01,7,2120,35,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,1,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,2,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,3,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,4,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,5,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,6,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,7,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,8,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,9,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,10,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,11,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,12,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,13,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,14,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,15,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,16,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,17,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,18,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,19,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,20,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,21,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,22,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,23,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,24,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,25,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,26,0,NA
2021,1,6,C,SRS,2,1,2021-02-01,7,2121,27,0,NA
